STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID_d,GEOID_1,city,houses,owner_occ,white_hou,black_hou,asian_hou,rent_occ,white_occ,black_occ,asian_occ,under_10,over_65,white,black,native_amr,asian,hispanic,pov_div,pov_t,white_pov,black_pov,native_pov,asian_pov,hispanic_pov,pop_25,no_hs,no_college,bach_degree,graduate_degree,white_no_hs,white_no_college,black_no_hs,black_no_college,nat_no_hs,nat_no_college,asian_no_hs,asian_no_college,hispanic_no_hs,hispanic_no_college,pop,perc_rent,perc_occ,housing_price,rent,rent_1br,under_10_p,over_65_p,median_age,white_p,black_p,native_amr_p,asian_p,hispanic_p,pov_p,no_hs_p,no_college_p,bach_degree_p,graduate_degree_p,white_no_hs_p,white_no_college_p,black_no_hs_p,black_no_college_p,nat_no_hs_p,nat_no_college_p,asian_no_hs_p,asian_no_college_p,hispanic_no_hs_p,hispanic_no_college_p,med_hou_inc,white_inc,black_inc,native_income,asian_inc,hispanic_inc,white_pov_p,black_pov_p,native_pov_p,asian_pov_p,hispanic_pov_p,white_hou_to_rent,black_hou_to_rent,asian_hou_to_rent,white_to_black_ratio,white_to_asian_ratio,GEOID_12,ALAND_1,AWATER_1,INTPTLAT_1,INTPTLON_1,city_1,pop_1,perc_rent_1,perc_occ_1,housing_price_1,rent_1,rent_1br_1,under_10_p_1,over_65_p_1,median_age_1,white_p_1,black_p_1,native_amr_p_1,asian_p_1,hispanic_p_1,pov_p_1,no_hs_p_1,no_college_p_1,bach_degree_p_1,graduate_degree_p_1,med_hou_inc_1,km,pop_dens,res_tree,res_grass,street_tree,park_tree,park_grass,other_tree,other_grass,Shape_Area_1,land_area,res_treey,res_grassy,street_treey,park_treey,park_grassy,other_treey,other_grassy,total_treey,total_grassy,totally,GEOID_d_1,Residential_Trees,Street_Trees,Park_Trees,Other_Trees,max_v,median_year_built,OBJECTID,Join_Count,TARGET_FID,area_id,city_12,state,city_survey,category,grade,label,residential,commercial,industrial,fill,Shape_Length_1,Shape_Area_12,Shape_Length,Shape_Area
42,101,007101,42101007101,71.01,Census Tract 71.01,G5020,S,253257.000000000000000,0.000000000000000,+39.9381580,-075.2249984,42101007101.000000000000000,42101007101.000000000000000,Philly,887,405,16,368,7,482,27,421,5,206,496,156,2444,0,50,60,2620,903,55,767,0,21,60,1618,316,659,23,37,27,83,271,1430,0,0,6,33,12,12,2710,0.543404735000000,0.456595265000000,72400,951,,0.076014760000000,0.183025830000000,34.100000000000001,0.057564576000000,0.901845018000000,0.000000000000000,0.018450185000000,0.022140221000000,0.344656489000000,0.195302843000000,0.407292954000000,0.014215080000000,0.022867738000000,0.173076923000000,0.532051282000000,0.110883797000000,0.585106383000000,,,0.120000000000000,0.660000000000000,0.200000000000000,0.200000000000000,34303,,34159,,,,0.020992366000000,0.292748092000000,0.000000000000000,0.008015267000000,0.022900763000000,0.592592593000000,0.874109264000000,1.400000000000000,0.677938808000000,0.423280423000000,42101007101,253257,0,39.938158000000001,-75.224998400000004,Philly,2710,0.543404735000000,0.456595265000000,72400,951,,0.076014760000000,0.183025830000000,34.100000000000001,0.057564576000000,0.901845018000000,0.000000000000000,0.018450185000000,0.022140221000000,0.344656489000000,0.195302843000000,0.407292954000000,0.014215080000000,0.022867738000000,34303,0.253257000000000,10700.592679999999746,15247.769500000000335,3751.544633999999860,7615.748265000000174,0.000000000000000,0.000000000000000,12458.833409999999276,3604.462053000000196,253255.464600000006612,253257,0.060206705000000,0.014813192000000,0.030071225000000,0.000000000000000,0.000000000000000,0.049194429000000,0.014232428000000,0.139472359000000,0.029045620000000,0.168517979000000,42101007101,0.060206705000000,0.030071225000000,0.000000000000000,0.049194429000000,Residential Trees,1939,43,1,45,5659,Philadelphia,PA,1,Definitely Declining,C,C14,1,0,0,#ffff00,0.223990161081802,0.000747619149999,2242.421397979706398,253255.464620799291879
42,101,002801,42101002801,28.01,Census Tract 28.01,G5020,S,222950.000000000000000,0.000000000000000,+39.9289729,-075.1568319,42101002801.000000000000000,42101002801.000000000000000,Philly,1689,824,473,54,226,865,402,51,120,690,331,2119,312,25,1232,1203,4390,545,195,193,0,157,69,3107,629,739,555,432,187,896,0,158,0,0,328,652,246,684,4452,0.512137359000000,0.487862641000000,267200,1180,1026,0.154986523000000,0.074348607000000,32.600000000000001,0.475965858000000,0.070080863000000,0.004331254000000,0.276729560000000,0.270215633000000,0.124145786000000,0.202446089000000,0.237850016000000,0.178628902000000,0.139040875000000,0.088249174000000,0.422840963000000,0.000000000000000,0.506410256000000,0.000000000000000,0.000000000000000,0.266233766000000,0.529220779000000,0.204488778000000,0.568578554000000,65847,67941,,,72788,56739,0.044419134000000,0.043963554000000,0.000000000000000,0.035763098000000,0.015717540000000,1.176616915000000,1.058823529000000,1.883333333000000,1.111249309000000,0.624752344000000,42101002801,222950,0,39.928972899999998,-75.156831900000000,Philly,4452,0.512137359000000,0.487862641000000,267200,1180,1026,0.154986523000000,0.074348607000000,32.600000000000001,0.475965858000000,0.070080863000000,0.004331254000000,0.276729560000000,0.270215633000000,0.124145786000000,0.202446089000000,0.237850016000000,0.178628902000000,0.139040875000000,65847,0.222950000000000,19968.602829999999813,2076.680863000000045,3025.519980000000032,1321.239692999999988,170.866147000000012,81.990715210000005,166.484963700000009,280.395728399999996,222950.026799999992363,222950,0.009314559000000,0.013570397000000,0.005926170000000,0.000766388000000,0.000367754000000,0.000746737000000,0.001257662000000,0.016753854000000,0.015195813000000,0.031949666000000,42101002801,0.009314559000000,0.005926170000000,0.000766388000000,0.000746737000000,Residential Trees,1939,44,1,46,5732,Philadelphia,PA,1,Hazardous,D,D17,1,0,0,#d9838d,0.118399339003975,0.000754873500000,2190.412147948686197,222950.026836589531740
42,101,029800,42101029800,298,Census Tract 298,G5020,S,649154.000000000000000,0.000000000000000,+40.0159528,-075.0678013,42101029800.000000000000000,42101029800.000000000000000,Philly,1850,859,325,255,20,991,234,450,13,1056,329,1849,2354,0,330,1857,5243,1745,535,830,0,0,716,3266,694,1601,180,97,308,985,159,1366,0,0,66,269,371,813,5303,0.535675676000000,0.464324324000000,95800,1049,872,0.199132566000000,0.062040355000000,30.600000000000001,0.348670564000000,0.443899679000000,0.000000000000000,0.062228927000000,0.350179144000000,0.332824719000000,0.212492345000000,0.490202082000000,0.055113288000000,0.029699939000000,0.166576528000000,0.532720389000000,0.067544605000000,0.580288870000000,,,0.200000000000000,0.815151515000000,0.199784599000000,0.437802908000000,34386,38165,33000,,41480,28917,0.102040816000000,0.158306313000000,0.000000000000000,0.000000000000000,0.136563036000000,1.388888889000000,0.566666667000000,1.538461538000000,2.450980392000000,0.902777778000000,42101029800,649154,0,40.015952800000001,-75.067801299999999,Philly,5303,0.535675676000000,0.464324324000000,95800,1049,872,0.199132566000000,0.062040355000000,30.600000000000001,0.348670564000000,0.443899679000000,0.000000000000000,0.062228927000000,0.350179144000000,0.332824719000000,0.212492345000000,0.490202082000000,0.055113288000000,0.029699939000000,34386,0.649154000000000,8169.093928000000233,10910.398069999999279,23659.015459999998711,5693.034698999999819,0.000000000000000,0.000000000000000,56952.252910000002885,72696.347880000001169,649139.376799999969080,649154,0.016807103000000,0.036445921000000,0.008769929000000,0.000000000000000,0.000000000000000,0.087733039000000,0.111986290000000,0.113310071000000,0.148432211000000,0.261742282000000,42101029800,0.016807103000000,0.008769929000000,0.000000000000000,0.087733039000000,Other Trees,1948,45,1,47,5695,Philadelphia,PA,1,Definitely Declining,C,C10,1,0,0,#ffff00,0.330302816499406,0.000967387950000,3438.803851246340400,649139.376750973984599
42,101,029900,42101029900,299,Census Tract 299,G5020,S,591446.000000000000000,0.000000000000000,+40.0131465,-075.0747147,42101029900.000000000000000,42101029900.000000000000000,Philly,1600,613,198,201,22,987,148,532,7,775,521,789,2130,166,48,1789,4503,1789,419,1192,0,0,244,2585,489,1390,85,30,165,485,219,1024,34,94,13,13,146,1018,4531,0.616875000000000,0.383125000000000,85000,906,552,0.171043920000000,0.114985654000000,30.199999999999999,0.174133745000000,0.470094902000000,0.022505423000000,0.010593688000000,0.394835577000000,0.397290695000000,0.189168279000000,0.537717602000000,0.032882012000000,0.011605416000000,0.209125475000000,0.614702155000000,0.102816901000000,0.480751174000000,0.204819277000000,0.566265060000000,0.270833333000000,0.270833333000000,0.081609838000000,0.569032979000000,25556,22760,23941,,,43625,0.093049078000000,0.264712414000000,0.000000000000000,0.000000000000000,0.054186098000000,1.337837838000000,0.377819549000000,3.142857143000000,3.540943929000000,0.425675676000000,42101029900,591446,0,40.013146499999998,-75.074714700000001,Philly,4531,0.616875000000000,0.383125000000000,85000,906,552,0.171043920000000,0.114985654000000,30.199999999999999,0.174133745000000,0.470094902000000,0.022505423000000,0.010593688000000,0.394835577000000,0.397290695000000,0.189168279000000,0.537717602000000,0.032882012000000,0.011605416000000,25556,0.591446000000000,7660.885355999999774,40835.757360000003246,29989.199390000001586,7279.648920999999973,10059.196760000000722,61592.551859999999579,8653.462813000000097,31453.766360000001441,591432.478899999987334,591446,0.069043932000000,0.050704882000000,0.012308222000000,0.017007803000000,0.104138927000000,0.014631028000000,0.053181130000000,0.112990985000000,0.208024938000000,0.321015923000000,42101029900,0.069043932000000,0.012308222000000,0.017007803000000,0.014631028000000,Residential Trees,1942,46,0,48,,,,,,,,,,,,,,3418.752780332173188,591432.478874188032933
42,101,030100,42101030100,301,Census Tract 301,G5020,S,725114.000000000000000,0.000000000000000,+40.0204947,-075.0885046,42101030100.000000000000000,42101030100.000000000000000,Philly,2434,962,279,444,21,1472,260,854,13,594,590,1280,3258,0,457,1749,6225,2505,528,1137,0,0,1053,4029,439,1289,587,318,97,785,223,1571,0,0,0,356,244,721,6225,0.604765818000000,0.395234182000000,143200,764,751,0.095421687000000,0.094779116000000,35.600000000000001,0.205622490000000,0.523373494000000,0.000000000000000,0.073413655000000,0.280963855000000,0.402409639000000,0.108960040000000,0.319930504000000,0.145693721000000,0.078927774000000,0.075781250000000,0.613281250000000,0.068446900000000,0.482197667000000,,,0.000000000000000,0.778993435000000,0.139508290000000,0.412235563000000,23714,27660,28900,,,17841,0.084819277000000,0.182650602000000,0.000000000000000,0.000000000000000,0.169156627000000,1.073076923000000,0.519906323000000,1.615384615000000,2.063981289000000,0.664285714000000,42101030100,725114,0,40.020494700000000,-75.088504599999993,Philly,6225,0.604765818000000,0.395234182000000,143200,764,751,0.095421687000000,0.094779116000000,35.600000000000001,0.205622490000000,0.523373494000000,0.000000000000000,0.073413655000000,0.280963855000000,0.402409639000000,0.108960040000000,0.319930504000000,0.145693721000000,0.078927774000000,23714,0.725114000000000,8584.857002000000648,103255.101099999999860,55123.421840000002703,40852.656210000001010,30294.630450000000565,22967.414390000001731,22192.570840000000317,15916.212879999999132,725096.563500000047497,725114,0.142398438000000,0.076020352000000,0.056339632000000,0.041779128000000,0.031674212000000,0.030605630000000,0.021949946000000,0.271122828000000,0.129644510000000,0.400767338000000,42101030100,0.142398438000000,0.056339632000000,0.041779128000000,0.030605630000000,Residential Trees,1941,47,1,49,5695,Philadelphia,PA,1,Definitely Declining,C,C10,1,0,0,#ffff00,0.330302816499406,0.000967387950000,3510.833593468132676,725096.563527555554174
42,101,030200,42101030200,302,Census Tract 302,G5020,S,901714.000000000000000,0.000000000000000,+40.0259863,-075.0823128,42101030200.000000000000000,42101030200.000000000000000,Philly,2545,1510,380,687,50,1035,179,531,21,929,769,2164,4681,28,193,2636,8747,1725,848,361,28,3,896,5852,823,2118,356,302,169,1511,302,2774,0,0,47,50,323,1076,8835,0.406679764000000,0.593320236000000,127900,888,769,0.105149972000000,0.087040181000000,37.299999999999997,0.244934918000000,0.529824561000000,0.005235602000000,0.021844935000000,0.298358800000000,0.197210472000000,0.140635680000000,0.361927546000000,0.060833903000000,0.051606288000000,0.078096118000000,0.698243993000000,0.064516129000000,0.592608417000000,0.000000000000000,0.000000000000000,0.243523316000000,0.259067358000000,0.122534143000000,0.408194234000000,49940,38409,48750,,,61012,0.096947525000000,0.041271293000000,0.003201098000000,0.000342975000000,0.102435121000000,2.122905028000000,1.293785311000000,2.380952381000000,1.640847991000000,0.891620112000000,42101030200,901714,0,40.025986300000000,-75.082312799999997,Philly,8835,0.406679764000000,0.593320236000000,127900,888,769,0.105149972000000,0.087040181000000,37.299999999999997,0.244934918000000,0.529824561000000,0.005235602000000,0.021844935000000,0.298358800000000,0.197210472000000,0.140635680000000,0.361927546000000,0.060833903000000,0.051606288000000,49940,0.901714000000000,9798.006907000000865,66481.952369999999064,45842.198049999999057,54639.614029999997001,6158.691891000000396,29187.442849999999453,24411.327219999999215,36552.837789999997767,901690.866000000038184,901714,0.073728424000000,0.050838956000000,0.060595282000000,0.006829984000000,0.032368847000000,0.027072140000000,0.040537064000000,0.168225829000000,0.123744867000000,0.291970696000000,42101030200,0.073728424000000,0.060595282000000,0.006829984000000,0.027072140000000,Residential Trees,1949,48,1,50,5695,Philadelphia,PA,1,Definitely Declining,C,C10,1,0,0,#ffff00,0.330302816499406,0.000967387950000,3899.782631492995279,901690.865966180688702
42,101,030600,42101030600,306,Census Tract 306,G5020,S,1007764.000000000000000,0.000000000000000,+40.0504920,-075.0943787,42101030600.000000000000000,42101030600.000000000000000,Philly,2795,1545,573,510,108,1250,502,477,51,623,1259,3153,2093,0,502,1659,6641,882,571,44,0,0,324,5102,998,1701,535,410,702,2249,53,1107,0,0,76,387,284,682,6851,0.447227191000000,0.552772809000000,168300,852,809,0.090935630000000,0.183768793000000,44.600000000000001,0.460224785000000,0.305502846000000,0.000000000000000,0.073273975000000,0.242154430000000,0.132811324000000,0.195609565000000,0.333398667000000,0.104860839000000,0.080360643000000,0.222645100000000,0.713288931000000,0.025322504000000,0.528905877000000,,,0.151394422000000,0.770916335000000,0.171187462000000,0.411091019000000,50870,42850,55842,,90903,31774,0.085981027000000,0.006625508000000,0.000000000000000,0.000000000000000,0.048787833000000,1.141434263000000,1.069182390000000,2.117647059000000,1.067576752000000,0.539010624000000,42101030600,1007764,0,40.050491999999998,-75.094378699999993,Philly,6851,0.447227191000000,0.552772809000000,168300,852,809,0.090935630000000,0.183768793000000,44.600000000000001,0.460224785000000,0.305502846000000,0.000000000000000,0.073273975000000,0.242154430000000,0.132811324000000,0.195609565000000,0.333398667000000,0.104860839000000,0.080360643000000,50870,1.007764000000000,6798.218630999999732,159587.729499999986729,110638.020799999998417,50230.891909999998461,0.000000000000000,0.000000000000000,28854.472920000000158,9629.214912999999797,1007731.028999999980442,1007764,0.158358236000000,0.109785645000000,0.049843904000000,0.000000000000000,0.000000000000000,0.028632173000000,0.009555030000000,0.236834313000000,0.119340675000000,0.356174987000000,42101030600,0.158358236000000,0.049843904000000,0.000000000000000,0.028632173000000,Residential Trees,1954,49,1,51,5713,Philadelphia,PA,1,Still Desirable,B,B8,1,0,0,#7cb5bd,0.238355342054361,0.000946231350000,4589.603665405620632,1007731.030634965281934
42,101,036301,42101036301,363.01,Census Tract 363.01,G5020,S,2409454.000000000000000,5442.000000000000000,+40.0895349,-074.9667387,42101036301.000000000000000,42101036301.000000000000000,Philly,1374,1122,864,62,117,252,168,25,21,522,988,2986,57,12,1117,359,4339,814,626,0,12,176,27,3165,385,1245,651,137,236,1673,0,38,12,12,137,554,25,108,4351,0.183406114000000,0.816593886000000,223600,1079,,0.119972420000000,0.227074236000000,42.500000000000000,0.686279016000000,0.013100437000000,0.003326864000000,0.256722593000000,0.082509768000000,0.187600830000000,0.121642970000000,0.393364929000000,0.205687204000000,0.043285940000000,0.079035499000000,0.560281313000000,0.000000000000000,0.666666667000000,1.000000000000000,1.000000000000000,0.122649955000000,0.495971352000000,0.069637883000000,0.300835655000000,74074,68869,,,177799,93209,0.144272874000000,0.000000000000000,0.002765614000000,0.040562342000000,0.006222632000000,5.142857143000000,2.480000000000000,5.571428571000000,2.073732719000000,0.923076923000000,42101036301,2409454,5442,40.089534899999997,-74.966738699999993,Philly,4351,0.183406114000000,0.816593886000000,223600,1079,,0.119972420000000,0.227074236000000,42.500000000000000,0.686279016000000,0.013100437000000,0.003326864000000,0.256722593000000,0.082509768000000,0.187600830000000,0.121642970000000,0.393364929000000,0.205687204000000,0.043285940000000,74074,2.409454000000000,1805.803306000000021,44696.831570000002102,111706.403600000005099,17825.157019999998738,236692.173600000009174,28700.505619999999908,246255.044900000008056,238782.623900000005960,2414796.373000000137836,2409454,0.018550606000000,0.046361708000000,0.007398007000000,0.098234776000000,0.011911622000000,0.102203671000000,0.099102379000000,0.226387060000000,0.157375710000000,0.383762770000000,42101036301,0.018550606000000,0.007398007000000,0.098234776000000,0.102203671000000,Other Trees,1968,50,0,52,,,,,,,,,,,,,,6897.664142033009739,2414796.376198944635689
42,101,036302,42101036302,363.02,Census Tract 363.02,G5020,S,520968.000000000000000,0.000000000000000,+40.0972506,-074.9805678,42101036302.000000000000000,42101036302.000000000000000,Philly,1312,875,670,76,40,437,201,155,19,548,367,2792,664,0,0,383,3579,237,170,67,0,0,15,2559,372,1037,284,257,213,1548,99,379,0,0,0,0,85,223,3607,0.333079268000000,0.666920732000000,186400,1314,,0.151926809000000,0.101746604000000,34.500000000000000,0.774050457000000,0.184086498000000,0.000000000000000,0.000000000000000,0.106182423000000,0.066219614000000,0.145369285000000,0.405236420000000,0.110980852000000,0.100429855000000,0.076289398000000,0.554441261000000,0.149096386000000,0.570783133000000,,,,,0.221932115000000,0.582245431000000,64238,69459,38284,,,,0.047499301000000,0.018720313000000,0.000000000000000,0.000000000000000,0.004191115000000,3.333333333000000,0.490322581000000,2.105263158000000,6.798245614000000,1.583333333000000,42101036302,520968,0,40.097250600000002,-74.980567800000003,Philly,3607,0.333079268000000,0.666920732000000,186400,1314,,0.151926809000000,0.101746604000000,34.500000000000000,0.774050457000000,0.184086498000000,0.000000000000000,0.000000000000000,0.106182423000000,0.066219614000000,0.145369285000000,0.405236420000000,0.110980852000000,0.100429855000000,64238,0.520968000000000,6923.649820999999974,79346.984060000002501,107109.290599999992992,8515.768481999999494,0.000000000000000,0.000000000000000,9802.584592999999586,11274.036280000000261,520945.522600000025705,520968,0.152306829000000,0.205596679000000,0.016346049000000,0.000000000000000,0.000000000000000,0.018816097000000,0.021640554000000,0.187468975000000,0.227237233000000,0.414706208000000,42101036302,0.152306829000000,0.016346049000000,0.000000000000000,0.018816097000000,Residential Trees,1964,51,0,53,,,,,,,,,,,,,,3210.021611665712953,520945.522579463315196
42,101,036303,42101036303,363.03,Census Tract 363.03,G5020,S,2556620.000000000000000,4141.000000000000000,+40.1089700,-074.9700361,42101036303.000000000000000,42101036303.000000000000000,Philly,2466,2209,1996,47,63,257,189,22,13,1100,1136,6355,63,0,110,133,6590,106,104,2,0,0,0,4606,249,2135,709,511,227,3286,1,42,0,0,21,58,24,24,6609,0.104217356000000,0.895782644000000,214600,1245,,0.166439703000000,0.171886821000000,37.799999999999997,0.961567559000000,0.009532456000000,0.000000000000000,0.016643970000000,0.020124073000000,0.016084977000000,0.054059922000000,0.463525836000000,0.153929657000000,0.110942249000000,0.035719906000000,0.517073171000000,0.015873016000000,0.666666667000000,,,0.190909091000000,0.527272727000000,0.180451128000000,0.180451128000000,96081,97013,,,,,0.015781487000000,0.000303490000000,0.000000000000000,0.000000000000000,0.000000000000000,10.560846560000000,2.136363636000000,4.846153846000000,4.943374986000000,2.179222306000000,42101036303,2556620,4141,40.108969999999999,-74.970036100000002,Philly,6609,0.104217356000000,0.895782644000000,214600,1245,,0.166439703000000,0.171886821000000,37.799999999999997,0.961567559000000,0.009532456000000,0.000000000000000,0.016643970000000,0.020124073000000,0.016084977000000,0.054059922000000,0.463525836000000,0.153929657000000,0.110942249000000,96081,2.556620000000000,2585.053703999999925,131705.253399999986868,200835.943999999988591,21713.770100000001548,474188.607299999974202,287635.946600000024773,221461.303000000014435,246041.618699999991804,2560649.214000000152737,2556620,0.051515381000000,0.078555258000000,0.008493155000000,0.185474809000000,0.112506335000000,0.086622691000000,0.096237070000000,0.332106036000000,0.287298664000000,0.619404700000000,42101036303,0.051515381000000,0.008493155000000,0.185474809000000,0.086622691000000,Park Trees,1964,52,0,54,,,,,,,,,,,,,,7485.828631740888341,2560649.234277943149209
42,101,036400,42101036400,364,Census Tract 364,G5020,S,4512446.000000000000000,8107.000000000000000,+40.1127754,-074.9789088,42101036400.000000000000000,42101036400.000000000000000,Philly,351,333,289,15,15,18,9,6,0,16,421,792,147,0,8,89,840,293,169,75,0,0,24,983,214,428,89,83,151,635,63,127,0,0,0,0,12,86,999,0.051282051000000,0.948717949000000,351900,,,0.016016016000000,0.421421421000000,61.100000000000001,0.792792793000000,0.147147147000000,0.000000000000000,0.008008008000000,0.089089089000000,0.348809524000000,0.217700916000000,0.435401831000000,0.090539166000000,0.084435402000000,0.190656566000000,0.801767677000000,0.428571429000000,0.863945578000000,,,0.000000000000000,0.000000000000000,0.134831461000000,0.966292135000000,89792,91563,,,,,0.201190476000000,0.089285714000000,0.000000000000000,0.000000000000000,0.028571429000000,32.111111110000003,2.500000000000000,,12.844444440000000,,42101036400,4512446,8107,40.112775399999997,-74.978908799999999,Philly,999,0.051282051000000,0.948717949000000,351900,,,0.016016016000000,0.421421421000000,61.100000000000001,0.792792793000000,0.147147147000000,0.000000000000000,0.008008008000000,0.089089089000000,0.348809524000000,0.217700916000000,0.435401831000000,0.090539166000000,0.084435402000000,89792,4.512446000000000,221.387690800000001,29206.845229999998992,105120.233399999997346,132622.172400000010384,459526.038699999975506,659125.237300000037067,620670.339999999967404,1051594.137000000104308,4520345.922000000253320,4512446,0.006472509000000,0.023295621000000,0.029390307000000,0.101835244000000,0.146068283000000,0.137546320000000,0.233043041000000,0.275244379000000,0.402406945000000,0.677651323000000,42101036400,0.006472509000000,0.029390307000000,0.101835244000000,0.137546320000000,Other Trees,2014,53,0,55,,,,,,,,,,,,,,10494.000867146418386,4520345.931928481906652
42,101,030700,42101030700,307,Census Tract 307,G5020,S,655249.000000000000000,0.000000000000000,+40.0573156,-075.0885519,42101030700.000000000000000,42101030700.000000000000000,Philly,1624,540,284,116,39,1084,325,519,41,761,328,1575,1982,0,282,871,4393,759,448,150,0,19,283,2799,263,695,588,342,144,667,76,868,0,0,34,136,107,311,4421,0.667487685000000,0.332512315000000,169700,1029,938,0.172133002000000,0.074191359000000,32.799999999999997,0.356254241000000,0.448314861000000,0.000000000000000,0.063786474000000,0.197014250000000,0.172774869000000,0.093962129000000,0.248302965000000,0.210075027000000,0.122186495000000,0.091428571000000,0.423492063000000,0.038345106000000,0.437941473000000,,,0.120567376000000,0.482269504000000,0.122847302000000,0.357060850000000,47039,54917,43417,,,78875,0.101980423000000,0.034145231000000,0.000000000000000,0.004325063000000,0.064420669000000,0.873846154000000,0.223506744000000,0.951219512000000,3.909708223000000,0.918658777000000,42101030700,655249,0,40.057315600000003,-75.088551899999999,Philly,4421,0.667487685000000,0.332512315000000,169700,1029,938,0.172133002000000,0.074191359000000,32.799999999999997,0.356254241000000,0.448314861000000,0.000000000000000,0.063786474000000,0.197014250000000,0.172774869000000,0.093962129000000,0.248302965000000,0.210075027000000,0.122186495000000,47039,0.655249000000000,6747.053410000000440,96345.975090000007185,51370.625440000003437,21188.653989999998885,0.000000000000000,0.000000000000000,54406.785439999999653,19295.982820000001084,655225.503299999982119,655249,0.147037195000000,0.078398632000000,0.032336797000000,0.000000000000000,0.000000000000000,0.083032230000000,0.029448321000000,0.262406222000000,0.107846953000000,0.370253175000000,42101030700,0.147037195000000,0.032336797000000,0.000000000000000,0.083032230000000,Residential Trees,1962,54,1,56,5713,Philadelphia,PA,1,Still Desirable,B,B8,1,0,0,#7cb5bd,0.238355342054361,0.000946231350000,3677.034098145932603,655225.489748034044169
42,101,030800,42101030800,308,Census Tract 308,G5020,S,795704.000000000000000,0.000000000000000,+40.0547831,-075.0819056,42101030800.000000000000000,42101030800.000000000000000,Philly,1762,1250,587,280,212,512,185,141,42,715,1046,2634,1174,18,858,1225,5726,410,95,118,18,122,75,3985,465,1271,636,283,186,1475,70,427,0,18,168,432,47,708,5727,0.290578888000000,0.709421112000000,180000,1201,,0.124847215000000,0.182643618000000,40.799999999999997,0.459926663000000,0.204993889000000,0.003787082000000,0.149816658000000,0.213899075000000,0.071603213000000,0.116687578000000,0.318946048000000,0.159598494000000,0.071016311000000,0.070615034000000,0.559984814000000,0.059625213000000,0.363713799000000,0.000000000000000,1.000000000000000,0.195804196000000,0.503496503000000,0.038367347000000,0.577959184000000,55695,79205,56265,,66125,98716,0.016590988000000,0.020607754000000,0.003143556000000,0.021306322000000,0.013098149000000,3.172972973000000,1.985815603000000,5.047619048000000,1.597818533000000,0.628607853000000,42101030800,795704,0,40.054783100000002,-75.081905599999999,Philly,5727,0.290578888000000,0.709421112000000,180000,1201,,0.124847215000000,0.182643618000000,40.799999999999997,0.459926663000000,0.204993889000000,0.003787082000000,0.149816658000000,0.213899075000000,0.071603213000000,0.116687578000000,0.318946048000000,0.159598494000000,0.071016311000000,55695,0.795704000000000,7197.400037999999768,122021.586599999995087,119127.502099999997881,46453.060180000000400,3113.143645000000106,25509.126560000000609,3014.254080000000158,1546.557688999999982,795677.357199999969453,795704,0.153350475000000,0.149713338000000,0.058379825000000,0.003912439000000,0.032058563000000,0.003788160000000,0.001943634000000,0.219430900000000,0.183715535000000,0.403146435000000,42101030800,0.153350475000000,0.058379825000000,0.003912439000000,0.003788160000000,Residential Trees,1954,55,1,57,5703,Philadelphia,PA,1,Still Desirable,B,E4,1,0,0,#7cb5bd,0.276147967452804,0.001835026350000,3703.834573090749473,795677.357173452037387
42,101,030900,42101030900,309,Census Tract 309,G5020,S,644878.000000000000000,0.000000000000000,+40.0437648,-075.0851908,42101030900.000000000000000,42101030900.000000000000000,Philly,1369,682,169,273,115,687,147,262,62,702,426,1862,2096,0,300,1079,4753,587,305,161,0,46,126,2750,515,1266,362,99,265,1065,110,695,0,0,77,267,305,597,4753,0.501826150000000,0.498173850000000,147100,1104,787,0.147696192000000,0.089627604000000,32.200000000000003,0.391752577000000,0.440984641000000,0.000000000000000,0.063118031000000,0.227014517000000,0.123500947000000,0.187272727000000,0.460363636000000,0.131636364000000,0.036000000000000,0.142320086000000,0.571965628000000,0.052480916000000,0.331583969000000,,,0.256666667000000,0.890000000000000,0.282669138000000,0.553290083000000,51078,60329,52522,,42188,83375,0.064169998000000,0.033873343000000,0.000000000000000,0.009678098000000,0.026509573000000,1.149659864000000,1.041984733000000,1.854838710000000,1.103336573000000,0.619816622000000,42101030900,644878,0,40.043764799999998,-75.085190800000007,Philly,4753,0.501826150000000,0.498173850000000,147100,1104,787,0.147696192000000,0.089627604000000,32.200000000000003,0.391752577000000,0.440984641000000,0.000000000000000,0.063118031000000,0.227014517000000,0.123500947000000,0.187272727000000,0.460363636000000,0.131636364000000,0.036000000000000,51078,0.644878000000000,7370.386336999999912,46545.065020000001823,51911.388630000001285,17038.421679999999469,0.000000000000000,0.000000000000000,20328.690310000001773,98756.251770000002580,644858.688399999984540,644878,0.072176544000000,0.080497999000000,0.026421155000000,0.000000000000000,0.000000000000000,0.031523312000000,0.153139434000000,0.130121011000000,0.233637433000000,0.363758443000000,42101030900,0.072176544000000,0.026421155000000,0.000000000000000,0.031523312000000,Residential Trees,1956,56,1,58,5703,Philadelphia,PA,1,Still Desirable,B,E4,1,0,0,#7cb5bd,0.276147967452804,0.001835026350000,3692.425668995660999,644858.688437651959248
